datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h,cloud_opacity
2011-03-19 16:30:00,90.124,22.0,82.0,24.1,67.1
2011-03-19 17:00:00,95.57199999999999,21.7,89.0,24.1,69.0
2011-03-19 17:30:00,110.894,20.2,95.0,13.0,56.3
2011-03-19 18:00:00,126.87400000000001,20.8,95.0,14.8,34.5
2011-03-19 18:30:00,130.828,21.1,92.0,16.6,21.6
2011-03-19 19:00:00,129.13400000000001,21.3,89.0,13.0,8.8
2011-03-19 19:30:00,134.92,21.1,89.0,18.4,0.0
2011-03-19 20:00:00,128.436,20.8,95.0,20.5,0.0
2011-03-19 20:30:00,119.41,21.1,92.0,27.7,0.0
2011-03-19 21:00:00,120.426,20.5,95.0,33.5,0.0
2011-03-19 21:30:00,114.578,19.7,94.0,18.4,0.0
2011-03-19 22:00:00,114.12,19.7,94.0,18.4,0.0
2011-03-19 22:30:00,113.402,19.4,96.0,18.4,0.0
2011-03-19 23:00:00,103.766,19.5,96.0,18.4,0.0
2011-03-19 23:30:00,88.44,19.5,96.0,20.5,0.0
2011-03-20 00:00:00,74.72,19.7,97.0,13.0,0.0
2011-03-20 00:30:00,65.298,19.4,96.0,7.6,0.0
2011-03-20 01:00:00,59.122,19.2,94.0,11.2,0.0
2011-03-20 01:30:00,54.744,18.9,95.0,9.4,0.0
2011-03-20 02:00:00,54.614,19.2,96.0,18.4,5.1
2011-03-20 02:30:00,55.224,19.0,96.0,16.6,31.3
2011-03-20 03:00:00,53.78,19.1,98.0,16.6,51.1
2011-03-20 03:30:00,53.658,19.1,97.0,16.6,55.0
2011-03-20 04:00:00,52.08,19.2,98.0,5.4,55.0
2011-03-20 04:30:00,56.092,19.5,97.0,9.4,55.0
2011-03-20 05:00:00,54.052,18.8,97.0,22.3,55.0
2011-03-20 05:30:00,59.217999999999996,18.8,97.0,11.2,55.5
2011-03-20 06:00:00,58.732,19.5,95.0,22.3,57.9
2011-03-20 06:30:00,58.488,18.7,95.0,25.9,76.8
2011-03-20 07:00:00,64.00200000000001,19.2,97.0,14.8,91.0
2011-03-20 07:30:00,72.25200000000001,19.8,95.0,16.6,91.4
2011-03-20 08:00:00,87.97,19.5,95.0,20.5,84.3
2011-03-20 08:30:00,104.742,20.1,92.0,27.7,76.9
2011-03-20 09:00:00,106.212,20.8,92.0,25.9,74.6
2011-03-20 09:30:00,93.376,19.7,94.0,35.3,75.9
2011-03-20 10:00:00,92.04400000000001,20.0,87.0,33.5,77.8
2011-03-20 10:30:00,85.69399999999999,20.8,90.0,35.3,80.2
2011-03-20 11:00:00,75.512,21.1,87.0,37.1,82.2
2011-03-20 11:30:00,83.964,21.4,86.0,37.1,76.8
2011-03-20 12:00:00,82.882,22.2,83.0,31.3,68.3
2011-03-20 12:30:00,57.885999999999996,22.2,80.0,33.5,57.5
2011-03-20 13:00:00,51.444,22.8,77.0,33.5,47.2
2011-03-20 13:30:00,35.452,23.4,76.0,37.1,57.3
2011-03-20 14:00:00,1.0160000000000053,23.2,71.0,35.3,68.6
2011-03-20 14:30:00,24.424000000000007,24.6,65.0,38.9,44.7
2011-03-20 15:00:00,39.236000000000004,24.2,59.0,33.5,7.1
2011-03-20 15:30:00,42.516000000000005,24.4,63.0,33.5,14.7
2011-03-20 16:00:00,37.25,23.3,75.0,29.5,33.9
2011-03-20 16:30:00,50.524,23.2,75.0,31.3,28.3
2011-03-20 17:00:00,78.524,22.8,79.0,31.3,13.7
2011-03-20 17:30:00,118.42800000000001,22.3,82.0,33.5,27.0
2011-03-20 18:00:00,125.16,22.2,85.0,27.7,45.2
2011-03-20 18:30:00,139.774,21.3,86.0,31.3,49.2
2011-03-20 19:00:00,147.55200000000002,21.4,89.0,20.5,50.0
2011-03-20 19:30:00,151.83999999999997,21.3,90.0,44.3,52.7
2011-03-20 20:00:00,158.52,21.8,85.0,33.5,55.8
2011-03-20 20:30:00,157.21,22.0,81.0,31.3,58.3
2011-03-20 21:00:00,144.58399999999997,22.1,81.0,33.5,60.3
2011-03-20 21:30:00,138.61,22.1,83.0,35.3,58.4
2011-03-20 22:00:00,127.92999999999999,21.9,82.0,38.9,55.6
2011-03-20 22:30:00,120.61,21.6,82.0,33.5,55.0
2011-03-20 23:00:00,112.05799999999999,21.0,90.0,35.3,55.0
2011-03-20 23:30:00,79.826,21.4,86.0,35.3,55.5
2011-03-21 00:00:00,80.86800000000001,21.5,85.0,31.3,56.4
2011-03-21 00:30:00,61.062,21.1,88.0,33.5,59.8
2011-03-21 01:00:00,59.692,21.3,89.0,27.7,63.2
2011-03-21 01:30:00,57.792,21.7,88.0,25.9,60.9
2011-03-21 02:00:00,56.908,21.8,87.0,22.3,58.0
2011-03-21 02:30:00,53.614,21.8,87.0,22.3,67.3
2011-03-21 03:00:00,53.012,20.6,98.0,22.3,76.7
2011-03-21 03:30:00,53.61,20.9,95.0,16.6,69.5
2011-03-21 04:00:00,50.326,21.1,95.0,24.1,57.5
2011-03-21 04:30:00,53.852,20.9,95.0,27.7,63.4
2011-03-21 05:00:00,58.151999999999994,21.3,95.0,20.5,71.8
2011-03-21 05:30:00,64.22,21.1,96.0,16.6,65.6
2011-03-21 06:00:00,66.072,21.4,92.0,16.6,55.5
2011-03-21 06:30:00,73.77,21.1,95.0,20.5,59.8
2011-03-21 07:00:00,89.446,20.9,96.0,20.5,67.2
2011-03-21 07:30:00,98.266,21.0,97.0,14.8,71.8
2011-03-21 08:00:00,112.836,21.1,97.0,22.3,69.5
2011-03-21 08:30:00,118.11,21.5,95.0,20.5,69.6
2011-03-21 09:00:00,111.36,21.7,97.0,24.1,76.1
2011-03-21 09:30:00,99.976,22.0,97.0,29.5,71.4
2011-03-21 10:00:00,67.764,23.7,90.0,33.5,62.2
2011-03-21 10:30:00,59.714000000000006,23.8,86.0,33.5,54.1
2011-03-21 11:00:00,38.343999999999994,24.5,80.0,25.9,45.9
2011-03-21 11:30:00,11.810000000000002,24.0,82.0,25.9,35.5
2011-03-21 12:00:00,-3.872,25.1,76.0,29.5,24.5
2011-03-21 12:30:00,7.6780000000000115,25.7,72.0,27.7,17.1
2011-03-21 13:00:00,13.5,25.7,73.0,31.3,12.3
2011-03-21 13:30:00,17.289999999999992,25.5,74.0,27.7,30.3
2011-03-21 14:00:00,5.494,25.4,78.0,27.7,51.4
2011-03-21 14:30:00,19.397999999999996,24.6,82.0,25.9,63.2
2011-03-21 15:00:00,46.886,24.4,82.0,24.1,72.3
2011-03-21 15:30:00,55.632,24.1,85.0,27.7,79.5
2011-03-21 16:00:00,69.138,24.2,83.0,27.7,83.0
2011-03-21 16:30:00,86.138,23.7,90.0,24.1,82.1
2011-03-21 17:00:00,106.474,23.7,92.0,14.8,84.9
2011-03-21 17:30:00,132.05599999999998,23.3,96.0,25.9,79.0
2011-03-21 18:00:00,163.192,22.7,98.0,22.3,67.8
2011-03-21 18:30:00,172.13400000000001,22.8,95.0,35.3,61.0
2011-03-21 19:00:00,169.054,23.1,93.0,25.9,56.7
2011-03-21 19:30:00,173.028,23.4,91.0,25.9,63.0
2011-03-21 20:00:00,157.72799999999998,23.4,91.0,25.9,71.3
2011-03-21 20:30:00,149.778,23.6,90.0,20.5,78.1
2011-03-21 21:00:00,155.946,23.6,90.0,25.9,83.1
2011-03-21 21:30:00,150.696,23.5,90.0,24.1,79.3
2011-03-21 22:00:00,128.584,23.2,94.0,24.1,72.9
2011-03-21 22:30:00,123.318,23.2,94.0,22.3,71.4
2011-03-21 23:00:00,112.096,23.2,93.0,16.6,69.9
2011-03-21 23:30:00,87.712,23.1,94.0,13.0,48.9
2011-03-22 00:00:00,84.474,22.9,95.0,14.8,14.3
2011-03-22 00:30:00,67.758,22.8,95.0,18.4,0.0
2011-03-22 01:00:00,61.084,22.7,95.0,13.0,0.0
2011-03-22 01:30:00,58.352,22.4,95.0,13.0,0.0
2011-03-22 02:00:00,61.294,22.3,94.0,11.2,0.0
2011-03-22 02:30:00,55.704,22.1,93.0,9.4,0.0
2011-03-22 03:00:00,56.938,21.7,95.0,7.6,0.0
2011-03-22 03:30:00,58.54,21.6,95.0,5.4,0.0
2011-03-22 04:00:00,61.254,21.6,95.0,5.4,0.0
2011-03-22 04:30:00,57.384,21.1,97.0,11.2,0.0
2011-03-22 05:00:00,62.088,21.0,98.0,11.2,0.0
2011-03-22 05:30:00,63.356,21.3,97.0,13.0,0.0
2011-03-22 06:00:00,71.63199999999999,21.3,97.0,13.0,3.5
2011-03-22 06:30:00,79.13,22.4,90.0,13.0,11.5
2011-03-22 07:00:00,90.402,23.0,86.0,11.2,14.2
2011-03-22 07:30:00,99.274,22.7,88.0,14.8,30.5
2011-03-22 08:00:00,98.742,22.7,87.0,13.0,41.3
2011-03-22 08:30:00,99.316,23.8,82.0,9.4,25.4
2011-03-22 09:00:00,84.69200000000001,25.0,77.0,7.6,3.0
2011-03-22 09:30:00,58.90599999999999,25.5,74.0,13.0,4.3
2011-03-22 10:00:00,25.828000000000003,25.7,73.0,9.4,16.9
2011-03-22 10:30:00,18.814000000000007,26.0,72.0,7.6,13.4
2011-03-22 11:00:00,3.7139999999999986,26.3,70.0,9.4,5.9
2011-03-22 11:30:00,-31.566000000000003,26.9,66.0,7.6,1.8
2011-03-22 12:00:00,-50.507999999999996,28.1,60.0,3.6,0.0
2011-03-22 12:30:00,-54.597999999999985,29.1,56.0,9.4,0.0
2011-03-22 13:00:00,-60.75200000000001,29.6,56.0,20.5,1.1
2011-03-22 13:30:00,-56.816,28.3,60.0,22.3,29.1
2011-03-22 14:00:00,-54.538,27.5,63.0,22.3,58.1
2011-03-22 14:30:00,-31.44999999999999,28.3,57.0,24.1,42.0
2011-03-22 15:00:00,-8.588000000000008,27.6,59.0,22.3,10.5
2011-03-22 15:30:00,-9.135999999999996,28.0,60.0,20.5,0.6
2011-03-22 16:00:00,17.064000000000007,27.2,62.0,18.4,5.8
2011-03-22 16:30:00,37.385999999999996,26.9,65.0,16.6,19.7
2011-03-22 17:00:00,64.936,25.9,73.0,20.5,33.6
2011-03-22 17:30:00,105.142,25.8,75.0,20.5,27.2
2011-03-22 18:00:00,136.816,25.4,75.0,14.8,10.0
2011-03-22 18:30:00,164.12,25.1,76.0,13.0,0.0
2011-03-22 19:00:00,163.55800000000002,24.8,82.0,13.0,0.0
2011-03-22 19:30:00,154.832,24.8,81.0,9.4,0.0
2011-03-22 20:00:00,166.618,24.5,84.0,11.2,0.0
2011-03-22 20:30:00,161.358,24.6,86.0,13.0,0.0
2011-03-22 21:00:00,152.19,24.6,86.0,13.0,0.0
2011-03-22 21:30:00,143.958,23.4,90.0,11.2,0.0
2011-03-22 22:00:00,135.578,23.4,90.0,11.2,0.0
2011-03-22 22:30:00,124.19,22.8,92.0,11.2,0.0
2011-03-22 23:00:00,109.282,22.9,87.0,9.4,0.0
2011-03-22 23:30:00,90.096,22.7,93.0,0.0,0.0
2011-03-23 00:00:00,77.572,22.6,93.0,9.4,0.0
2011-03-23 00:30:00,69.664,22.4,92.0,11.2,0.0
2011-03-23 01:00:00,66.498,22.1,93.0,11.2,0.0
2011-03-23 01:30:00,66.632,21.9,93.0,13.0,0.0
2011-03-23 02:00:00,61.614,21.8,93.0,11.2,0.0
2011-03-23 02:30:00,60.316,21.7,93.0,13.0,0.0
2011-03-23 03:00:00,59.704,21.6,93.0,7.6,0.0
2011-03-23 03:30:00,55.986,21.4,93.0,11.2,0.0
2011-03-23 04:00:00,55.564,20.9,95.0,13.0,0.0
2011-03-23 04:30:00,59.16,20.8,95.0,11.2,0.0
2011-03-23 05:00:00,61.144,20.3,95.0,16.6,0.0
2011-03-23 05:30:00,68.704,20.6,90.0,16.6,0.0
2011-03-23 06:00:00,67.218,21.1,88.0,14.8,3.4
2011-03-23 06:30:00,73.354,21.5,85.0,14.8,10.8
2011-03-23 07:00:00,84.106,22.3,78.0,11.2,11.0
2011-03-23 07:30:00,95.59,22.3,78.0,13.0,8.8
2011-03-23 08:00:00,87.076,23.3,72.0,16.6,5.8
2011-03-23 08:30:00,73.432,24.1,68.0,14.8,0.0
2011-03-23 09:00:00,45.834,25.5,61.0,18.4,0.0
2011-03-23 09:30:00,22.582000000000008,26.9,54.0,18.4,0.0
2011-03-23 10:00:00,-1.1580000000000013,27.6,51.0,20.5,0.0
2011-03-23 10:30:00,-27.132000000000005,27.7,49.0,25.9,0.0
2011-03-23 11:00:00,-40.10600000000001,29.1,44.0,22.3,0.0
2011-03-23 11:30:00,-52.709999999999994,29.6,43.0,22.3,0.0
2011-03-23 12:00:00,-54.096000000000004,30.0,43.0,22.3,0.0
2011-03-23 12:30:00,-53.96600000000001,30.2,40.0,18.4,13.3
2011-03-23 13:00:00,-43.14399999999999,30.0,43.0,18.4,34.4
2011-03-23 13:30:00,-25.730000000000004,30.9,39.0,18.4,26.7
2011-03-23 14:00:00,-11.182000000000002,29.8,38.0,16.6,12.3
2011-03-23 14:30:00,-6.070000000000007,30.8,34.0,22.3,21.1
2011-03-23 15:00:00,-8.908000000000001,30.2,34.0,18.4,33.7
2011-03-23 15:30:00,-7.611999999999995,30.9,29.0,22.3,23.8
2011-03-23 16:00:00,9.856000000000009,27.8,55.0,16.6,14.7
2011-03-23 16:30:00,30.453999999999994,27.5,54.0,22.3,23.2
2011-03-23 17:00:00,60.91799999999999,27.4,52.0,14.8,34.5
2011-03-23 17:30:00,104.87799999999999,27.6,32.0,24.1,27.3
2011-03-23 18:00:00,127.412,26.8,30.0,27.7,10.0
2011-03-23 18:30:00,122.36,26.1,33.0,24.1,0.0
2011-03-23 19:00:00,131.798,25.4,36.0,22.3,0.0
2011-03-23 19:30:00,139.362,25.0,34.0,20.5,0.0
2011-03-23 20:00:00,141.05,24.4,36.0,16.6,0.0
2011-03-23 20:30:00,139.552,24.1,37.0,18.4,0.0
2011-03-23 21:00:00,139.074,23.5,38.0,16.6,0.0
2011-03-23 21:30:00,139.352,22.6,41.0,18.4,0.0
2011-03-23 22:00:00,123.198,22.0,45.0,20.5,0.0
2011-03-23 22:30:00,119.818,21.5,46.0,22.3,0.0
2011-03-23 23:00:00,113.72200000000001,21.1,48.0,16.6,0.0
2011-03-23 23:30:00,99.822,21.0,49.0,16.6,0.0
2011-03-24 00:00:00,71.25,20.0,53.0,13.0,0.0
2011-03-24 00:30:00,71.63799999999999,20.1,53.0,11.2,0.0
2011-03-24 01:00:00,63.308,20.1,52.0,11.2,0.0
2011-03-24 01:30:00,62.152,19.5,52.0,11.2,0.0
2011-03-24 02:00:00,58.738,19.2,51.0,14.8,0.0
2011-03-24 02:30:00,54.332,18.9,52.0,13.0,0.0
2011-03-24 03:00:00,54.314,19.2,49.0,11.2,0.0
2011-03-24 03:30:00,56.558,19.0,52.0,13.0,0.0
2011-03-24 04:00:00,54.46,19.1,51.0,14.8,0.0
2011-03-24 04:30:00,56.26199999999999,18.6,54.0,14.8,0.0
2011-03-24 05:00:00,58.384,18.6,54.0,14.8,0.0
2011-03-24 05:30:00,64.228,19.0,50.0,14.8,0.0
2011-03-24 06:00:00,69.118,19.3,49.0,18.4,0.0
2011-03-24 06:30:00,77.428,19.8,47.0,13.0,0.0
2011-03-24 07:00:00,95.804,20.1,47.0,16.6,0.0
2011-03-24 07:30:00,88.33200000000001,20.8,45.0,20.5,0.0
2011-03-24 08:00:00,84.39800000000001,21.7,43.0,24.1,0.0
2011-03-24 08:30:00,69.446,22.3,41.0,22.3,0.0
2011-03-24 09:00:00,48.232,23.5,37.0,25.9,0.0
2011-03-24 09:30:00,19.012,23.8,37.0,29.5,0.0
2011-03-24 10:00:00,-6.897999999999996,24.3,36.0,29.5,0.0
2011-03-24 10:30:00,-37.866,25.2,35.0,31.3,0.0
2011-03-24 11:00:00,-57.67599999999999,26.0,33.0,35.3,0.0
2011-03-24 11:30:00,-71.09000000000002,26.0,33.0,35.3,8.6
2011-03-24 12:00:00,-87.48399999999998,26.4,33.0,38.9,25.8
2011-03-24 12:30:00,-85.42799999999998,27.0,32.0,40.7,15.3
