datetime,grossload_kWh,pv_kWh,netload_kWh,netload_kW
2011-10-11 20:30:00,131.632,0.019,131.613,263.226
2011-10-11 21:00:00,129.844,0.025,129.819,259.638
2011-10-11 21:30:00,126.034,0.014,126.02000000000001,252.04000000000002
2011-10-11 22:00:00,111.253,0.019,111.234,222.468
2011-10-11 22:30:00,101.689,0.007,101.68199999999999,203.36399999999998
2011-10-11 23:00:00,87.859,0.037,87.82199999999999,175.64399999999998
2011-10-11 23:30:00,82.312,0.014,82.298,164.596
2011-10-12 00:00:00,74.847,0.006,74.841,149.682
2011-10-12 00:30:00,72.408,0.03,72.378,144.756
2011-10-12 01:00:00,69.939,0.019,69.91999999999999,139.83999999999997
2011-10-12 01:30:00,63.828,0.014,63.814,127.628
2011-10-12 02:00:00,54.089,0.024,54.065,108.13
2011-10-12 02:30:00,51.365,0.036000000000000004,51.329,102.658
2011-10-12 03:00:00,50.421,0.018000000000000002,50.403,100.806
2011-10-12 03:30:00,48.729,0.018000000000000002,48.711,97.422
2011-10-12 04:00:00,50.497,0.012,50.485,100.97
2011-10-12 04:30:00,56.302,0.018000000000000002,56.284,112.568
2011-10-12 05:00:00,55.315,0.018000000000000002,55.297,110.594
2011-10-12 05:30:00,59.476,0.009000000000000001,59.467,118.934
2011-10-12 06:00:00,63.081,0.019,63.062000000000005,126.12400000000001
2011-10-12 06:30:00,84.085,0.043,84.04199999999999,168.08399999999997
2011-10-12 07:00:00,98.657,3.2359999999999998,95.42099999999999,190.84199999999998
2011-10-12 07:30:00,102.956,15.781,87.175,174.35
2011-10-12 08:00:00,96.78,35.378,61.402,122.804
2011-10-12 08:30:00,92.361,60.324,32.037000000000006,64.07400000000001
2011-10-12 09:00:00,83.154,86.127,-2.972999999999999,-5.945999999999998
2011-10-12 09:30:00,81.076,105.813,-24.73700000000001,-49.47400000000002
2011-10-12 10:00:00,78.432,125.697,-47.265,-94.53
2011-10-12 10:30:00,70.405,147.545,-77.13999999999999,-154.27999999999997
2011-10-12 11:00:00,72.988,165.63400000000001,-92.64600000000002,-185.29200000000003
2011-10-12 11:30:00,70.955,171.019,-100.06400000000001,-200.12800000000001
2011-10-12 12:00:00,72.963,173.501,-100.53800000000001,-201.07600000000002
2011-10-12 12:30:00,73.685,171.367,-97.68199999999999,-195.36399999999998
2011-10-12 13:00:00,73.312,172.135,-98.823,-197.646
2011-10-12 13:30:00,74.953,179.898,-104.945,-209.89
2011-10-12 14:00:00,74.362,170.043,-95.68100000000001,-191.36200000000002
2011-10-12 14:30:00,71.553,158.036,-86.483,-172.966
2011-10-12 15:00:00,67.503,138.105,-70.60199999999999,-141.20399999999998
2011-10-12 15:30:00,71.073,114.408,-43.33500000000001,-86.67000000000002
2011-10-12 16:00:00,74.676,100.57,-25.89399999999999,-51.78799999999998
2011-10-12 16:30:00,78.141,78.316,-0.17499999999999716,-0.3499999999999943
2011-10-12 17:00:00,81.305,57.285,24.02000000000001,48.04000000000002
2011-10-12 17:30:00,97.153,41.019,56.13400000000001,112.26800000000001
2011-10-12 18:00:00,111.116,22.943,88.173,176.346
2011-10-12 18:30:00,125.851,10.213,115.638,231.276
2011-10-12 19:00:00,128.263,1.416,126.84700000000001,253.69400000000002
2011-10-12 19:30:00,131.955,0.02,131.935,263.87
2011-10-12 20:00:00,135.504,0.013000000000000001,135.49099999999999,270.98199999999997
2011-10-12 20:30:00,127.487,0.02,127.467,254.934
2011-10-12 21:00:00,128.201,0.013000000000000001,128.188,256.376
2011-10-12 21:30:00,125.133,0.019,125.11399999999999,250.22799999999998
2011-10-12 22:00:00,111.437,0.027,111.41,222.82
2011-10-12 22:30:00,100.261,0.049,100.21199999999999,200.42399999999998
2011-10-12 23:00:00,92.31400000000001,0.03,92.284,184.568
2011-10-12 23:30:00,83.116,0.038,83.078,166.156
2011-10-13 00:00:00,76.085,0.026000000000000002,76.059,152.118
2011-10-13 00:30:00,67.668,0.042,67.626,135.252
2011-10-13 01:00:00,68.082,0.014,68.068,136.136
2011-10-13 01:30:00,62.899,0.007,62.892,125.784
2011-10-13 02:00:00,56.035,0.031,56.004,112.008
2011-10-13 02:30:00,50.425,0.018000000000000002,50.407,100.814
2011-10-13 03:00:00,50.382,0.018000000000000002,50.364,100.728
2011-10-13 03:30:00,49.048,0.031,49.017,98.034
2011-10-13 04:00:00,49.765,0.0,49.765,99.53
2011-10-13 04:30:00,55.385,0.025,55.36,110.72
2011-10-13 05:00:00,55.048,0.037,55.011,110.022
2011-10-13 05:30:00,59.371,0.006,59.365,118.73
2011-10-13 06:00:00,60.081,0.001,60.080000000000005,120.16000000000001
2011-10-13 06:30:00,78.163,0.036000000000000004,78.127,156.254
2011-10-13 07:00:00,90.362,1.826,88.536,177.072
2011-10-13 07:30:00,99.85,9.305,90.54499999999999,181.08999999999997
2011-10-13 08:00:00,96.06099999999999,21.903,74.15799999999999,148.31599999999997
2011-10-13 08:30:00,96.083,36.735,59.348,118.696
2011-10-13 09:00:00,85.991,50.338,35.653,71.306
2011-10-13 09:30:00,83.934,64.669,19.265,38.53
2011-10-13 10:00:00,80.997,73.596,7.400999999999996,14.801999999999992
2011-10-13 10:30:00,78.427,70.774,7.653000000000006,15.306000000000012
2011-10-13 11:00:00,71.212,76.151,-4.938999999999993,-9.877999999999986
2011-10-13 11:30:00,77.244,78.642,-1.3979999999999961,-2.7959999999999923
2011-10-13 12:00:00,79.363,92.269,-12.906000000000006,-25.812000000000012
2011-10-13 12:30:00,76.747,114.81,-38.063,-76.126
2011-10-13 13:00:00,79.418,124.207,-44.78899999999999,-89.57799999999997
2011-10-13 13:30:00,78.05499999999999,121.993,-43.938,-87.876
2011-10-13 14:00:00,79.21,118.534,-39.32400000000001,-78.64800000000002
2011-10-13 14:30:00,72.5,105.969,-33.468999999999994,-66.93799999999999
2011-10-13 15:00:00,71.006,97.571,-26.564999999999998,-53.129999999999995
2011-10-13 15:30:00,73.131,91.72,-18.589,-37.178
2011-10-13 16:00:00,77.289,87.216,-9.926999999999992,-19.853999999999985
2011-10-13 16:30:00,88.973,75.04,13.932999999999993,27.865999999999985
2011-10-13 17:00:00,84.535,54.32,30.214999999999996,60.42999999999999
2011-10-13 17:30:00,95.355,37.706,57.649,115.298
2011-10-13 18:00:00,115.048,23.817,91.231,182.462
2011-10-13 18:30:00,125.309,8.279,117.03,234.06
2011-10-13 19:00:00,128.689,1.078,127.61099999999999,255.22199999999998
2011-10-13 19:30:00,137.69,0.009000000000000001,137.681,275.362
2011-10-13 20:00:00,135.73,0.055,135.67499999999998,271.34999999999997
2011-10-13 20:30:00,133.355,0.026000000000000002,133.32899999999998,266.65799999999996
2011-10-13 21:00:00,130.674,0.037,130.637,261.274
2011-10-13 21:30:00,120.902,0.009000000000000001,120.893,241.786
2011-10-13 22:00:00,113.621,0.03,113.591,227.182
2011-10-13 22:30:00,108.2,0.019,108.181,216.362
2011-10-13 23:00:00,95.16,0.025,95.13499999999999,190.26999999999998
2011-10-13 23:30:00,78.827,0.033,78.794,157.588
2011-10-14 00:00:00,79.603,0.024,79.579,159.158
2011-10-14 00:30:00,71.056,0.018000000000000002,71.038,142.076
2011-10-14 01:00:00,65.34,0.024,65.316,130.632
2011-10-14 01:30:00,60.341,0.007,60.334,120.668
2011-10-14 02:00:00,54.549,0.018000000000000002,54.531,109.062
2011-10-14 02:30:00,52.318,0.012,52.306,104.612
2011-10-14 03:00:00,50.88,0.019,50.861000000000004,101.72200000000001
2011-10-14 03:30:00,50.516,0.013,50.503,101.006
2011-10-14 04:00:00,51.575,0.012,51.563,103.126
2011-10-14 04:30:00,56.701,0.024,56.677,113.354
2011-10-14 05:00:00,56.096000000000004,0.025,56.071000000000005,112.14200000000001
2011-10-14 05:30:00,59.42,0.024,59.396,118.792
2011-10-14 06:00:00,61.711,0.024,61.687,123.374
2011-10-14 06:30:00,80.175,0.008,80.167,160.334
2011-10-14 07:00:00,91.422,0.832,90.59,181.18
2011-10-14 07:30:00,93.825,3.274,90.551,181.102
2011-10-14 08:00:00,99.942,7.503,92.439,184.878
2011-10-14 08:30:00,107.288,13.914,93.374,186.748
2011-10-14 09:00:00,93.33,17.369,75.961,151.922
2011-10-14 09:30:00,89.897,23.866,66.031,132.062
2011-10-14 10:00:00,87.074,31.476,55.598,111.196
2011-10-14 10:30:00,82.78,47.097,35.683,71.366
2011-10-14 11:00:00,79.55199999999999,43.664,35.88799999999999,71.77599999999998
2011-10-14 11:30:00,76.69,44.189,32.501,65.002
2011-10-14 12:00:00,81.945,45.881,36.06399999999999,72.12799999999999
2011-10-14 12:30:00,83.954,43.419,40.535,81.07
2011-10-14 13:00:00,87.984,34.227,53.757,107.514
2011-10-14 13:30:00,87.44200000000001,37.365,50.077000000000005,100.15400000000001
2011-10-14 14:00:00,84.679,34.679,50.0,100.0
2011-10-14 14:30:00,79.305,24.859,54.446000000000005,108.89200000000001
2011-10-14 15:00:00,82.959,23.699,59.260000000000005,118.52000000000001
2011-10-14 15:30:00,82.797,24.428,58.369,116.738
2011-10-14 16:00:00,92.924,24.958,67.96600000000001,135.93200000000002
2011-10-14 16:30:00,95.35,26.502,68.848,137.696
2011-10-14 17:00:00,99.161,19.202,79.959,159.918
2011-10-14 17:30:00,118.606,9.312,109.294,218.588
2011-10-14 18:00:00,134.696,7.346,127.35,254.7
2011-10-14 18:30:00,148.674,1.329,147.345,294.69
2011-10-14 19:00:00,150.222,0.124,150.098,300.196
2011-10-14 19:30:00,145.402,0.014,145.38799999999998,290.77599999999995
2011-10-14 20:00:00,139.978,0.006,139.972,279.944
2011-10-14 20:30:00,138.282,0.027,138.25500000000002,276.51000000000005
2011-10-14 21:00:00,129.615,0.024,129.591,259.182
2011-10-14 21:30:00,125.633,0.032,125.601,251.202
2011-10-14 22:00:00,121.301,0.006,121.295,242.59
2011-10-14 22:30:00,120.074,0.014,120.06,240.12
2011-10-14 23:00:00,98.061,0.03,98.031,196.062
2011-10-14 23:30:00,86.467,0.044,86.423,172.846
2011-10-15 00:00:00,80.222,0.02,80.202,160.404
2011-10-15 00:30:00,70.727,0.014,70.71300000000001,141.42600000000002
2011-10-15 01:00:00,69.42399999999999,0.026000000000000002,69.398,138.796
2011-10-15 01:30:00,64.726,0.019,64.707,129.414
2011-10-15 02:00:00,55.709,0.006,55.703,111.406
2011-10-15 02:30:00,53.488,0.036000000000000004,53.452,106.904
2011-10-15 03:00:00,51.273,0.006,51.267,102.534
2011-10-15 03:30:00,51.874,0.048,51.826,103.652
2011-10-15 04:00:00,51.753,0.03,51.723,103.446
2011-10-15 04:30:00,55.875,0.006,55.869,111.738
2011-10-15 05:00:00,56.027,0.025,56.002,112.004
2011-10-15 05:30:00,57.284,0.024,57.26,114.52
2011-10-15 06:00:00,56.656,0.024,56.632,113.264
2011-10-15 06:30:00,66.578,0.037,66.541,133.082
2011-10-15 07:00:00,73.412,0.29,73.122,146.244
2011-10-15 07:30:00,80.461,3.037,77.42399999999999,154.84799999999998
2011-10-15 08:00:00,88.937,9.49,79.447,158.894
2011-10-15 08:30:00,89.44,19.731,69.709,139.418
2011-10-15 09:00:00,97.751,35.814,61.937000000000005,123.87400000000001
2011-10-15 09:30:00,98.948,56.968,41.97999999999999,83.95999999999998
2011-10-15 10:00:00,93.411,71.522,21.888999999999996,43.77799999999999
2011-10-15 10:30:00,96.569,91.456,5.1129999999999995,10.225999999999999
2011-10-15 11:00:00,92.592,114.585,-21.992999999999995,-43.98599999999999
2011-10-15 11:30:00,89.545,126.778,-37.233000000000004,-74.46600000000001
2011-10-15 12:00:00,93.002,122.79,-29.78800000000001,-59.57600000000002
2011-10-15 12:30:00,92.869,130.0,-37.131,-74.262
2011-10-15 13:00:00,87.182,127.288,-40.105999999999995,-80.21199999999999
2011-10-15 13:30:00,85.048,136.43,-51.382000000000005,-102.76400000000001
2011-10-15 14:00:00,86.48,144.488,-58.007999999999996,-116.01599999999999
2011-10-15 14:30:00,78.502,152.133,-73.63100000000001,-147.26200000000003
2011-10-15 15:00:00,86.702,151.794,-65.09200000000001,-130.18400000000003
2011-10-15 15:30:00,86.855,131.739,-44.884,-89.768
2011-10-15 16:00:00,90.025,109.885,-19.86,-39.72
2011-10-15 16:30:00,90.998,81.458,9.540000000000006,19.080000000000013
2011-10-15 17:00:00,95.296,64.23,31.066000000000003,62.132000000000005
2011-10-15 17:30:00,104.827,47.811,57.016,114.032
2011-10-15 18:00:00,112.295,23.526,88.769,177.538
2011-10-15 18:30:00,112.224,9.824,102.4,204.8
2011-10-15 19:00:00,119.286,1.682,117.604,235.208
2011-10-15 19:30:00,120.104,0.019,120.085,240.17
2011-10-15 20:00:00,112.864,0.007,112.857,225.714
2011-10-15 20:30:00,108.44,0.054,108.386,216.772
2011-10-15 21:00:00,109.235,0.03,109.205,218.41
2011-10-15 21:30:00,114.018,0.019,113.999,227.998
2011-10-15 22:00:00,103.571,0.018000000000000002,103.553,207.106
2011-10-15 22:30:00,100.685,0.021,100.664,201.328
2011-10-15 23:00:00,90.741,0.007,90.734,181.468
2011-10-15 23:30:00,84.934,0.019,84.91499999999999,169.82999999999998
2011-10-16 00:00:00,67.472,0.043000000000000003,67.42899999999999,134.85799999999998
2011-10-16 00:30:00,76.278,0.025,76.253,152.506
2011-10-16 01:00:00,67.959,0.037,67.922,135.844
2011-10-16 01:30:00,61.465,0.008,61.457,122.914
2011-10-16 02:00:00,55.95,0.025,55.925000000000004,111.85000000000001
2011-10-16 02:30:00,50.844,0.018000000000000002,50.826,101.652
2011-10-16 03:00:00,52.237,0.012,52.225,104.45
2011-10-16 03:30:00,47.377,0.036000000000000004,47.341,94.682
2011-10-16 04:00:00,47.959,0.013,47.946000000000005,95.89200000000001
2011-10-16 04:30:00,54.609,0.024,54.585,109.17
2011-10-16 05:00:00,53.88,0.018000000000000002,53.862,107.724
2011-10-16 05:30:00,52.138,0.018000000000000002,52.12,104.24
2011-10-16 06:00:00,57.925,0.036000000000000004,57.888999999999996,115.77799999999999
2011-10-16 06:30:00,63.6,0.15,63.45,126.9
2011-10-16 07:00:00,65.956,4.698,61.258,122.516
2011-10-16 07:30:00,66.156,18.146,48.010000000000005,96.02000000000001
2011-10-16 08:00:00,78.529,38.892,39.63699999999999,79.27399999999999
2011-10-16 08:30:00,84.06,63.727,20.333000000000006,40.66600000000001
2011-10-16 09:00:00,92.166,89.44,2.725999999999999,5.451999999999998
2011-10-16 09:30:00,100.596,114.833,-14.236999999999995,-28.47399999999999
2011-10-16 10:00:00,101.287,136.55,-35.263000000000005,-70.52600000000001
2011-10-16 10:30:00,88.853,154.639,-65.78600000000002,-131.57200000000003
2011-10-16 11:00:00,92.913,170.853,-77.94000000000001,-155.88000000000002
2011-10-16 11:30:00,95.82600000000001,182.136,-86.30999999999999,-172.61999999999998
2011-10-16 12:00:00,96.852,189.351,-92.499,-184.998
2011-10-16 12:30:00,94.423,194.262,-99.839,-199.678
2011-10-16 13:00:00,90.642,195.74,-105.09800000000001,-210.19600000000003
2011-10-16 13:30:00,90.874,193.281,-102.40700000000001,-204.81400000000002
2011-10-16 14:00:00,88.806,187.304,-98.498,-196.996
2011-10-16 14:30:00,86.094,179.003,-92.90899999999999,-185.81799999999998
2011-10-16 15:00:00,81.724,166.737,-85.01299999999999,-170.02599999999998
2011-10-16 15:30:00,82.97,151.382,-68.412,-136.824
2011-10-16 16:00:00,85.205,130.664,-45.45899999999999,-90.91799999999998
2011-10-16 16:30:00,92.727,107.124,-14.396999999999991,-28.793999999999983
2011-10-16 17:00:00,101.472,80.019,21.45299999999999,42.90599999999998
2011-10-16 17:30:00,105.81400000000001,53.495,52.31900000000001,104.63800000000002
2011-10-16 18:00:00,117.606,28.501,89.10499999999999,178.20999999999998
2011-10-16 18:30:00,126.507,12.215,114.292,228.584
2011-10-16 19:00:00,129.846,2.534,127.312,254.624
2011-10-16 19:30:00,131.051,0.026000000000000002,131.02499999999998,262.04999999999995
2011-10-16 20:00:00,136.842,0.018000000000000002,136.824,273.648
2011-10-16 20:30:00,127.368,0.024,127.344,254.688
2011-10-16 21:00:00,122.963,0.032,122.931,245.862
2011-10-16 21:30:00,113.017,0.012,113.005,226.01
2011-10-16 22:00:00,106.501,0.03,106.471,212.942
2011-10-16 22:30:00,100.065,0.024,100.041,200.082
2011-10-16 23:00:00,85.827,0.019,85.80799999999999,171.61599999999999
2011-10-16 23:30:00,77.123,0.019,77.104,154.208
2011-10-17 00:00:00,74.931,0.026000000000000002,74.905,149.81
2011-10-17 00:30:00,64.132,0.007,64.125,128.25
2011-10-17 01:00:00,60.155,0.006,60.149,120.298
2011-10-17 01:30:00,54.351,0.012,54.339,108.678
2011-10-17 02:00:00,51.444,0.025,51.419000000000004,102.83800000000001
2011-10-17 02:30:00,45.867,0.024,45.842999999999996,91.68599999999999
2011-10-17 03:00:00,46.208,0.025,46.183,92.366
2011-10-17 03:30:00,47.485,0.024,47.461,94.922
2011-10-17 04:00:00,47.881,0.024,47.857,95.714
2011-10-17 04:30:00,52.233,0.024,52.208999999999996,104.41799999999999
2011-10-17 05:00:00,52.664,0.012,52.652,105.304
2011-10-17 05:30:00,53.901,0.03,53.871,107.742
2011-10-17 06:00:00,60.686,0.018000000000000002,60.668,121.336
2011-10-17 06:30:00,74.368,0.012,74.356,148.712
2011-10-17 07:00:00,83.442,1.461,81.981,163.962
2011-10-17 07:30:00,97.214,7.81,89.404,178.808
2011-10-17 08:00:00,104.45400000000001,14.35,90.10400000000001,180.20800000000003
2011-10-17 08:30:00,101.28,20.11,81.17,162.34
2011-10-17 09:00:00,98.6,34.228,64.37199999999999,128.74399999999997
2011-10-17 09:30:00,93.639,48.905,44.733999999999995,89.46799999999999
2011-10-17 10:00:00,81.813,63.315,18.498000000000005,36.99600000000001
2011-10-17 10:30:00,76.218,77.31700000000001,-1.0990000000000038,-2.1980000000000075
2011-10-17 11:00:00,75.705,96.426,-20.721000000000004,-41.44200000000001
2011-10-17 11:30:00,76.04,128.228,-52.188,-104.376
2011-10-17 12:00:00,78.096,154.468,-76.37199999999999,-152.74399999999997
2011-10-17 12:30:00,80.776,162.372,-81.59600000000002,-163.19200000000004
2011-10-17 13:00:00,79.875,161.60999999999999,-81.73499999999999,-163.46999999999997
2011-10-17 13:30:00,75.548,169.363,-93.815,-187.63
2011-10-17 14:00:00,73.369,171.588,-98.219,-196.438
2011-10-17 14:30:00,72.121,166.75,-94.629,-189.258
2011-10-17 15:00:00,70.8,157.089,-86.289,-172.578
2011-10-17 15:30:00,75.389,142.016,-66.627,-133.254
2011-10-17 16:00:00,79.831,126.873,-47.042,-94.084
2011-10-17 16:30:00,79.749,104.802,-25.05300000000001,-50.10600000000002
2011-10-17 17:00:00,88.31,79.927,8.382999999999996,16.76599999999999
2011-10-17 17:30:00,97.93599999999999,52.251,45.684999999999995,91.36999999999999
2011-10-17 18:00:00,115.307,28.167,87.14,174.28
2011-10-17 18:30:00,132.014,11.977,120.037,240.074
2011-10-17 19:00:00,127.485,2.42,125.065,250.13
2011-10-17 19:30:00,137.397,0.007,137.39,274.78
2011-10-17 20:00:00,134.829,0.008,134.821,269.642
2011-10-17 20:30:00,128.965,0.018000000000000002,128.947,257.894
2011-10-17 21:00:00,125.661,0.044,125.617,251.234
2011-10-17 21:30:00,121.316,0.031,121.285,242.57
2011-10-17 22:00:00,113.197,0.02,113.177,226.354
2011-10-17 22:30:00,103.324,0.037,103.28699999999999,206.57399999999998
2011-10-17 23:00:00,89.701,0.038,89.663,179.326
2011-10-17 23:30:00,83.836,0.031,83.80499999999999,167.60999999999999
2011-10-18 00:00:00,69.43599999999999,0.006,69.42999999999999,138.85999999999999
2011-10-18 00:30:00,67.413,0.006,67.407,134.814
2011-10-18 01:00:00,64.266,0.018000000000000002,64.248,128.496
2011-10-18 01:30:00,61.785000000000004,0.007,61.778000000000006,123.55600000000001
2011-10-18 02:00:00,54.063,0.006,54.057,108.114
2011-10-18 02:30:00,49.327,0.006,49.321,98.642
2011-10-18 03:00:00,49.48,0.024,49.455999999999996,98.91199999999999
2011-10-18 03:30:00,48.065,0.012,48.053,96.106
2011-10-18 04:00:00,48.3,0.006,48.294,96.588
2011-10-18 04:30:00,56.035,0.03,56.004999999999995,112.00999999999999
2011-10-18 05:00:00,56.789,0.018000000000000002,56.771,113.542
2011-10-18 05:30:00,60.907,0.025,60.882,121.764
2011-10-18 06:00:00,64.421,0.012,64.409,128.818
2011-10-18 06:30:00,80.51,0.037,80.473,160.946
2011-10-18 07:00:00,89.397,2.286,87.111,174.222
2011-10-18 07:30:00,93.496,10.774000000000001,82.722,165.444
2011-10-18 08:00:00,98.715,20.743,77.97200000000001,155.94400000000002
2011-10-18 08:30:00,95.793,37.406,58.38700000000001,116.77400000000002
2011-10-18 09:00:00,90.811,57.038000000000004,33.773,67.546
2011-10-18 09:30:00,83.524,65.36,18.164,36.328
2011-10-18 10:00:00,77.752,84.745,-6.993000000000009,-13.986000000000018
2011-10-18 10:30:00,75.402,103.426,-28.024,-56.048
2011-10-18 11:00:00,72.519,125.234,-52.71499999999999,-105.42999999999998
2011-10-18 11:30:00,72.149,145.078,-72.929,-145.858
2011-10-18 12:00:00,69.356,161.759,-92.40299999999999,-184.80599999999998
2011-10-18 12:30:00,74.061,169.888,-95.827,-191.654
2011-10-18 13:00:00,72.999,174.841,-101.84200000000001,-203.68400000000003
2011-10-18 13:30:00,71.361,178.813,-107.45199999999998,-214.90399999999997
2011-10-18 14:00:00,71.967,182.583,-110.616,-221.232
2011-10-18 14:30:00,73.245,177.669,-104.424,-208.848
2011-10-18 15:00:00,72.599,167.298,-94.699,-189.398
2011-10-18 15:30:00,69.437,153.497,-84.06000000000002,-168.12000000000003
2011-10-18 16:00:00,73.544,133.163,-59.619000000000014,-119.23800000000003
2011-10-18 16:30:00,73.594,110.247,-36.653000000000006,-73.30600000000001
2011-10-18 17:00:00,80.191,82.765,-2.573999999999998,-5.147999999999996
2011-10-18 17:30:00,94.432,55.728,38.704,77.408
2011-10-18 18:00:00,119.123,29.73,89.393,178.786
2011-10-18 18:30:00,132.768,12.614,120.154,240.308
2011-10-18 19:00:00,124.358,2.384,121.974,243.948
2011-10-18 19:30:00,120.464,0.014,120.45,240.9
2011-10-18 20:00:00,129.757,0.036000000000000004,129.721,259.442
2011-10-18 20:30:00,128.906,0.024,128.882,257.764
2011-10-18 21:00:00,126.026,0.031,125.99499999999999,251.98999999999998
2011-10-18 21:30:00,122.241,0.031,122.21,244.42
2011-10-18 22:00:00,114.325,0.013000000000000001,114.312,228.624
2011-10-18 22:30:00,99.341,0.007,99.33399999999999,198.66799999999998
2011-10-18 23:00:00,87.367,0.007,87.36,174.72
2011-10-18 23:30:00,77.295,0.006,77.289,154.578
2011-10-19 00:00:00,66.93,0.018000000000000002,66.912,133.824
2011-10-19 00:30:00,66.275,0.025,66.25,132.5
2011-10-19 01:00:00,63.586999999999996,0.013000000000000001,63.574,127.148
2011-10-19 01:30:00,63.791000000000004,0.049,63.742000000000004,127.48400000000001
2011-10-19 02:00:00,53.324,0.019,53.305,106.61
2011-10-19 02:30:00,49.793,0.036000000000000004,49.757,99.514
2011-10-19 03:00:00,50.781,0.012,50.769,101.538
2011-10-19 03:30:00,48.033,0.049,47.984,95.968
2011-10-19 04:00:00,46.975,0.024,46.951,93.902
2011-10-19 04:30:00,53.661,0.042,53.619,107.238
2011-10-19 05:00:00,57.879,0.018000000000000002,57.861,115.722
2011-10-19 05:30:00,61.692,0.015,61.677,123.354
2011-10-19 06:00:00,58.727,0.014,58.712999999999994,117.42599999999999
2011-10-19 06:30:00,78.637,0.257,78.38,156.76
2011-10-19 07:00:00,87.604,6.069,81.535,163.07
2011-10-19 07:30:00,98.213,20.639,77.574,155.148
2011-10-19 08:00:00,96.865,42.238,54.626999999999995,109.25399999999999
2011-10-19 08:30:00,84.897,67.387,17.510000000000005,35.02000000000001
2011-10-19 09:00:00,87.853,92.772,-4.919000000000011,-9.838000000000022
2011-10-19 09:30:00,85.79,116.524,-30.733999999999995,-61.46799999999999
2011-10-19 10:00:00,81.616,139.015,-57.39899999999999,-114.79799999999997
2011-10-19 10:30:00,77.77,157.488,-79.718,-159.436
2011-10-19 11:00:00,74.002,175.445,-101.443,-202.886
2011-10-19 11:30:00,77.074,187.719,-110.645,-221.29
2011-10-19 12:00:00,72.684,194.304,-121.62,-243.24
2011-10-19 12:30:00,75.883,197.569,-121.68599999999999,-243.37199999999999
2011-10-19 13:00:00,78.985,199.422,-120.437,-240.874
2011-10-19 13:30:00,74.852,198.004,-123.15199999999999,-246.30399999999997
2011-10-19 14:00:00,71.658,193.646,-121.98799999999999,-243.97599999999997
2011-10-19 14:30:00,67.735,185.26,-117.52499999999999,-235.04999999999998
2011-10-19 15:00:00,65.849,173.446,-107.597,-215.194
2011-10-19 15:30:00,63.671,155.79,-92.119,-184.238
2011-10-19 16:00:00,67.917,135.957,-68.03999999999999,-136.07999999999998
2011-10-19 16:30:00,77.969,111.384,-33.415000000000006,-66.83000000000001
2011-10-19 17:00:00,82.863,84.016,-1.1530000000000058,-2.3060000000000116
2011-10-19 17:30:00,99.301,56.493,42.808,85.616
2011-10-19 18:00:00,112.746,30.235,82.511,165.022
2011-10-19 18:30:00,118.412,12.763,105.649,211.298
2011-10-19 19:00:00,123.919,2.6,121.319,242.638
2011-10-19 19:30:00,126.976,0.022,126.954,253.908
2011-10-19 20:00:00,132.971,0.012,132.959,265.918
2011-10-19 20:30:00,130.575,0.012,130.563,261.126
2011-10-19 21:00:00,120.348,0.019,120.329,240.658
2011-10-19 21:30:00,112.527,0.043000000000000003,112.484,224.968
2011-10-19 22:00:00,104.44800000000001,0.012,104.436,208.872
2011-10-19 22:30:00,98.108,0.04,98.068,196.136
2011-10-19 23:00:00,92.827,0.019,92.80799999999999,185.61599999999999
2011-10-19 23:30:00,74.788,0.03,74.758,149.516
2011-10-20 00:00:00,68.213,0.008,68.205,136.41
2011-10-20 00:30:00,65.09,0.006,65.084,130.168
2011-10-20 01:00:00,61.421,0.03,61.391,122.782
2011-10-20 01:30:00,59.385,0.025,59.36,118.72
2011-10-20 02:00:00,50.852,0.001,50.851,101.702
2011-10-20 02:30:00,50.318,0.012,50.306,100.612
2011-10-20 03:00:00,48.139,0.001,48.138000000000005,96.27600000000001
2011-10-20 03:30:00,52.825,0.024,52.801,105.602
2011-10-20 04:00:00,50.249,0.012,50.237,100.474
2011-10-20 04:30:00,55.634,0.036000000000000004,55.598,111.196
2011-10-20 05:00:00,57.823,0.006,57.817,115.634
2011-10-20 05:30:00,59.296,0.026000000000000002,59.269999999999996,118.53999999999999
2011-10-20 06:00:00,60.133,0.037,60.096000000000004,120.19200000000001
2011-10-20 06:30:00,80.13,0.412,79.71799999999999,159.43599999999998
2011-10-20 07:00:00,88.186,6.401,81.78500000000001,163.57000000000002
2011-10-20 07:30:00,91.213,21.051,70.16199999999999,140.32399999999998
2011-10-20 08:00:00,89.489,43.403,46.086000000000006,92.17200000000001
2011-10-20 08:30:00,89.979,69.005,20.974000000000004,41.94800000000001
2011-10-20 09:00:00,86.664,94.57,-7.905999999999992,-15.811999999999983
2011-10-20 09:30:00,79.471,119.764,-40.29299999999999,-80.58599999999998
2011-10-20 10:00:00,74.772,141.516,-66.74399999999999,-133.48799999999997
2011-10-20 10:30:00,74.337,159.459,-85.122,-170.244
2011-10-20 11:00:00,74.003,175.277,-101.27399999999999,-202.54799999999997
2011-10-20 11:30:00,75.101,185.705,-110.60400000000001,-221.20800000000003
2011-10-20 12:00:00,75.458,191.897,-116.439,-232.878
2011-10-20 12:30:00,72.402,194.677,-122.27499999999999,-244.54999999999998
2011-10-20 13:00:00,80.385,195.339,-114.954,-229.908
2011-10-20 13:30:00,77.708,194.112,-116.404,-232.808
